SNP,Chromosome,Position ,P.value,maf,nobs,Rsquare.of.Model.without.SNP,Rsquare.of.Model.with.SNP,FDR_Adjusted_P-values,effect
PZA03188.2,1,280719532,0.0797144563068967,0.405017921146953,279,0.259636524014069,0.267965986366049,0.95688460151547,-2.41553517943231
PZB00547.3,9,23215090,0.0803696094633108,0.100358422939068,279,0.259636524014069,0.267929700724028,0.95688460151547,3.58210823218178
PZA00571.1,6,120679943,0.080407894769273,0.32078853046595,279,0.259636524014069,0.267927590216858,0.95688460151547,-2.77493982497842
PZA03303.6,5,7648847,0.0807753296937368,0.130824372759857,279,0.259636524014069,0.267907390308429,0.95688460151547,-3.16066759049954
PZA03747.7,2,7473076,0.0813457430785143,0.0501792114695341,279,0.259636524014069,0.267876228130514,0.95688460151547,5.2329697787236
PZB00093.7,4,122795990,0.0813801025662326,0.204301075268817,279,0.259636524014069,0.267874358615353,0.95688460151547,-2.79637441627426
PZA01216.1,1,203035464,0.0819143829153595,0.487455197132617,279,0.259636524014069,0.267845397865456,0.95688460151547,-2.36684808629562
PZD00083.2,1,264856106,0.0821200366758007,0.0842293906810036,279,0.259636524014069,0.267834304956936,0.95688460151547,4.01084071071487
PZA00499.3,5,34586850,0.0823477229489748,0.422939068100358,279,0.259636524014069,0.267822058731302,0.95688460151547,-2.17700950109401
PZA03320.3,5,190229872,0.0827641768363578,0.326164874551971,279,0.259636524014069,0.267799754335396,0.95688460151547,-2.50384210444909
PZB00597.1,7,161517855,0.0829275871755348,0.1415770609319,279,0.259636524014069,0.267791035683984,0.95688460151547,-3.24514264751497
PHM12859.7,3,5479991,0.0831852155138871,0.460573476702509,279,0.259636524014069,0.267777327911111,0.95688460151547,2.37052168792337
PZA03113.4,9,26514227,0.083631543551619,0.419354838709677,279,0.259636524014069,0.267753688661161,0.95688460151547,-2.38598812023662
PZA03167.3,5,207603154,0.0839807569518335,0.336917562724014,279,0.259636524014069,0.267735288334123,0.95688460151547,-2.43038383147518
PZB01436.1,9,135383906,0.0840481365164521,0.243727598566308,279,0.259636524014069,0.267731747619938,0.95688460151547,2.40734223847636
PZB00801.1,1,174183331,0.0842271816135817,0.340501792114695,279,0.259636524014069,0.267722353984606,0.95688460151547,2.44509175096414
PZD00010.3,1,46810807,0.084316633197088,0.0931899641577061,279,0.259636524014069,0.267717669015356,0.95688460151547,3.2923704395383
PZB01352.2,5,3142954,0.0849371067916318,0.189964157706093,279,0.259636524014069,0.267685320070512,0.95688460151547,-2.88621342723047
PZA00487.16,2,222135246,0.0849378264125225,0.21505376344086,279,0.259636524014069,0.267685282701739,0.95688460151547,2.67424834147232
PZA03713.1,10,121489957,0.0870753631548693,0.247311827956989,279,0.259636524014069,0.267575777391632,0.95688460151547,-2.59000444655291
PZA03331.3,4,149531082,0.0871267781656648,0.10752688172043,279,0.259636524014069,0.267573179566422,0.95688460151547,3.4748383713242
PZA03637.2,8,118439748,0.0872202720202551,0.379928315412186,279,0.259636524014069,0.267568459914973,0.95688460151547,2.35386510500854
PZB00104.2,4,122795210,0.0872985102815983,0.329749103942652,279,0.259636524014069,0.267564514610782,0.95688460151547,-2.35672006150844
PHM5435.25,10,144239494,0.0876503127203278,0.387096774193548,279,0.259636524014069,0.267546821798525,0.95688460151547,-2.36711109434006
PZA02032.1,1,4490461,0.08769787771128,0.175627240143369,279,0.259636524014069,0.267544435601273,0.95688460151547,3.34465777690113
PZA01254.2,1,106204446,0.0877140340829241,0.318996415770609,279,0.259636524014069,0.267543625403798,0.95688460151547,2.39183721174709
PZB00969.1,5,132772317,0.0878935970094699,0.387096774193548,279,0.259636524014069,0.267534631745326,0.95688460151547,-2.36257815382103
PZB00183.1,2,43923340,0.0883934023936466,0.370967741935484,279,0.259636524014069,0.267509703309427,0.95688460151547,2.17918392690677
PZA00551.4,10,144239564,0.0891809462618281,0.415770609318996,279,0.259636524014069,0.267470733586319,0.95688460151547,-2.2214608979329
PZA03714.2,5,175462981,0.089219594020146,0.43010752688172,279,0.259636524014069,0.267468830860547,0.95688460151547,-2.2177850984155
PZD00083.4,1,264855731,0.0895620641395915,0.0896057347670251,279,0.259636524014069,0.267452009362147,0.95688460151547,3.79310723471565
PZA03301.2,1,240574247,0.0896411249251814,0.268817204301075,279,0.259636524014069,0.267448136007241,0.95688460151547,2.3892211824043
PZA00102.8,2,24893433,0.0896451578131252,0.102150537634409,279,0.259636524014069,0.267447938527414,0.95688460151547,-3.2592975153209
PZA02811.5,6,146286305,0.089786035140025,0.419354838709677,279,0.259636524014069,0.267441046212349,0.95688460151547,2.37765290903687
an1.4,1,240498509,0.0898625682481923,0.0860215053763441,279,0.259636524014069,0.267437306831177,0.95688460151547,3.97467428311022
PZA01714.1,7,128402775,0.090567690867954,0.385304659498208,279,0.259636524014069,0.267403017366804,0.95688460151547,-2.27506306857222
PZA02068.1,5,204198466,0.0906806365404375,0.335125448028674,279,0.259636524014069,0.267397551995684,0.95688460151547,2.28982971845929
PZA03320.2,5,190229927,0.0908111558760347,0.331541218637993,279,0.259636524014069,0.267391245490787,0.95688460151547,-2.4237704488994
PZA03012.12,8,115257156,0.0908878396017024,0.483870967741935,279,0.259636524014069,0.267387544856045,0.95688460151547,-2.31883731568422
PZA01765.1,3,9598936,0.0911144688344262,0.317204301075269,279,0.259636524014069,0.267376627975781,0.95688460151547,-2.51896178829961
PZB02013.2,2,198757542,0.0912083074009546,0.21326164874552,279,0.259636524014069,0.267372116384096,0.95688460151547,2.87075967345993
PZB01261.1,2,198780031,0.091356560320416,0.222222222222222,279,0.259636524014069,0.26736499896348,0.95688460151547,-2.97266674613115
PZB02013.3,2,198757777,0.0916760288765054,0.216845878136201,279,0.259636524014069,0.267349704485502,0.95688460151547,2.85478572480619
PZA03070.7,3,43868067,0.0920927865047855,0.333333333333333,279,0.259636524014069,0.267329839574157,0.95688460151547,-2.45176393358753
PZA00664.3,1,227542648,0.0923763231899437,0.43010752688172,279,0.259636524014069,0.26731638073393,0.95688460151547,-2.05894594530352
PZB01937.1,1,298412935,0.093170720581748,0.272401433691756,279,0.259636524014069,0.267278911562423,0.95688460151547,-2.30693230521433
PZB01092.2,6,80278320,0.0931779838429366,0.258064516129032,279,0.259636524014069,0.267278570590457,0.95688460151547,-2.26728480605999
PZB01919.1,3,178235128,0.0933224947193689,0.372759856630824,279,0.259636524014069,0.267271792596814,0.95688460151547,-2.28213764246425
PZA03648.3,3,185317395,0.0934247076207368,0.100358422939068,279,0.259636524014069,0.267267005429076,0.95688460151547,3.49570372434147
PZA03416.7,9,16980092,0.0950445388463474,0.114695340501792,279,0.259636524014069,0.267191895847226,0.963379873823776,3.55926033560726
PZA02520.1,1,275190900,0.0951101978166741,0.256272401433692,279,0.259636524014069,0.26718888091773,0.963379873823776,-2.73061221458067
PZA03180.5,7,162574792,0.0960487322569562,0.0519713261648745,279,0.259636524014069,0.267146032646589,0.963379873823776,-4.94316834523566
PZA01445.1,7,53160767,0.0960754234844824,0.155913978494624,279,0.259636524014069,0.267144820786043,0.963379873823776,3.3341138394714
PZA00482.10,3,180294773,0.0964536419223203,0.442652329749104,279,0.259636524014069,0.26712768807751,0.963379873823776,-2.15879005706068
PZA02388.1,8,169137,0.0967285534621795,0.498207885304659,279,0.259636524014069,0.267115281131591,0.963379873823776,2.07919612885411
PHM816.29,9,142043997,0.0976007633638079,0.489247311827957,279,0.259636524014069,0.267076171972048,0.963379873823776,-2.1301964669014
PZA02613.1,9,116763482,0.0978447884176804,0.0967741935483871,279,0.259636524014069,0.267065298649152,0.963379873823776,-3.48698654493364
PZA03728.1,7,137207838,0.097977018425887,0.168458781362007,279,0.259636524014069,0.267059419128419,0.963379873823776,2.94042512502983
PHM15474.5,3,53548967,0.0985855596560465,0.367383512544803,279,0.259636524014069,0.267032472453894,0.963379873823776,2.32562312436926
PZA03575.2,4,201131577,0.099286561131923,0.173835125448029,279,0.259636524014069,0.26700165681735,0.963379873823776,-2.60288507830921
PZB00963.2,1,173861543,0.0993098530340127,0.0681003584229391,279,0.259636524014069,0.267000637020003,0.963379873823776,4.48740499490185
PZD00006.1,3,163615279,0.100216942933367,0.218637992831541,279,0.259636524014069,0.266961124515991,0.963379873823776,-2.63445526538447
PZB00178.2,1,275983912,0.100468465483061,0.293906810035842,279,0.259636524014069,0.266950237797269,0.963379873823776,-2.3182992102625
PZA03178.3,8,11602192,0.100629542490266,0.130824372759857,279,0.259636524014069,0.266943281569181,0.963379873823776,-2.96064358177061
PZA03189.3,1,64260661,0.100655603918692,0.168458781362007,279,0.259636524014069,0.266942157236954,0.963379873823776,-2.89447918323927
PZA03339.3,5,210890786,0.100665448694036,0.0985663082437276,279,0.259636524014069,0.266941732600611,0.963379873823776,3.48107075009648
PZA02887.9,8,76261326,0.100768783586746,0.3584229390681,279,0.259636524014069,0.266937278189883,0.963379873823776,2.17257900578352
PZA03723.1,7,47324932,0.101186028188636,0.489247311827957,279,0.259636524014069,0.266919343115357,0.963379873823776,2.12573681944107
PZA02450.1,2,47575949,0.101294166230063,0.292114695340502,279,0.259636524014069,0.266914708107255,0.963379873823776,-2.28223132908585
PZB01632.2,5,123268218,0.101931675563695,0.265232974910394,279,0.259636524014069,0.266887493277177,0.965167394129178,-2.21047256166764
PZA00070.5,9,85334547,0.102206986535647,0.365591397849462,279,0.259636524014069,0.266875798238908,0.965167394129178,2.21472716036669
PZA03385.2,4,37067501,0.103905941003557,0.297491039426523,279,0.259636524014069,0.266804385905688,0.977743890079406,2.42895143449101
PZA00379.2,8,65657055,0.105720973812019,0.293906810035842,279,0.259636524014069,0.266729500900446,0.983342661682808,2.15767047137214
PZA03407.2,1,91391968,0.106078888284045,0.405017921146953,279,0.259636524014069,0.266714901232211,0.983342661682808,-2.27468417401388
PZA03744.1,3,191864249,0.106414512137234,0.292114695340502,279,0.259636524014069,0.26670126007224,0.983342661682808,-2.66100623109617
PZA03229.2,10,139507440,0.106951034079914,0.125448028673835,279,0.259636524014069,0.266679551810651,0.983342661682808,-3.04230440832626
PZB01432.1,9,124067174,0.107644868441926,0.318996415770609,279,0.259636524014069,0.266651655969523,0.983342661682808,2.22416250253724
PZB00092.1,4,156289818,0.108007154165199,0.0645161290322581,279,0.259636524014069,0.266637168890662,0.983342661682808,4.17559035717159
PZA03457.1,1,262715518,0.108688609744646,0.292114695340502,279,0.259636524014069,0.266610063632407,0.983342661682808,2.81159085160664
PZA02673.1,6,142648706,0.108795856616632,0.417562724014337,279,0.259636524014069,0.266605814925487,0.983342661682808,-2.10061406168899
PZA03388.1,8,160537277,0.108915096299341,0.442652329749104,279,0.259636524014069,0.266601096536723,0.983342661682808,-2.20734373630134
PZA00615.6,3,1882706,0.109429185497749,0.0806451612903226,279,0.259636524014069,0.266580818833724,0.983342661682808,3.44711399894527
PZA03537.1,8,171581059,0.109449197939743,0.0716845878136201,279,0.259636524014069,0.266580031593605,0.983342661682808,3.95938265339949
PZB00772.1,2,208388592,0.11061518068151,0.385304659498208,279,0.259636524014069,0.26653443732649,0.983342661682808,2.16107224106275
PZA00133.3,2,157316321,0.110668615569701,0.166666666666667,279,0.259636524014069,0.266532360571475,0.983342661682808,2.85881942729017
PZB00104.3,4,122795133,0.110721246456368,0.275985663082437,279,0.259636524014069,0.266530316147749,0.983342661682808,-2.38620746637051
PZA03296.5,6,83064850,0.111112858805325,0.0752688172043011,279,0.259636524014069,0.266515137806564,0.983342661682808,3.90231501417884
Fea2.1,4,132735271,0.11183535918061,0.369175627240143,279,0.259636524014069,0.26648728939262,0.983342661682808,2.1096365769726
PZA02753.1,5,7216587,0.112451072297898,0.422939068100358,279,0.259636524014069,0.266463713718317,0.983342661682808,-1.99633531208687
PZA03194.2,1,212244300,0.114160260630547,0.324372759856631,279,0.259636524014069,0.266399010729676,0.983342661682808,2.13210669910089
PZA00573.3,5,160173922,0.114163778484337,0.139784946236559,279,0.259636524014069,0.266398878667188,0.983342661682808,-2.73450236215766
PZA00100.2,3,5480402,0.114274328261704,0.456989247311828,279,0.259636524014069,0.266394730854141,0.983342661682808,2.10778261397803
PZA02941.3,10,71120220,0.114298169742599,0.116487455197133,279,0.259636524014069,0.266393836907983,0.983342661682808,3.09617738907207
PZA03677.2,5,71093680,0.115191613464273,0.424731182795699,279,0.259636524014069,0.266360485098189,0.983342661682808,2.11414628804064
PZA03070.9,3,43868043,0.115316471490242,0.342293906810036,279,0.259636524014069,0.266355847065665,0.983342661682808,-2.27479865445753
PZB00859.1,1,157104,0.115458431714391,0.241935483870968,279,0.259636524014069,0.266350580509736,0.983342661682808,2.24512118120276
PZA00004.2,5,13542371,0.116707113651617,0.225806451612903,279,0.259636524014069,0.266304563181592,0.983342661682808,-2.44793126026877
PZA00116.2,9,125052222,0.116736776863991,0.145161290322581,279,0.259636524014069,0.266303476666487,0.983342661682808,-2.67871342912713
PZB02013.1,2,198757428,0.117316469999062,0.207885304659498,279,0.259636524014069,0.266282304780149,0.983342661682808,-2.71723595030073
PZA03634.1,2,21203230,0.117473316366441,0.263440860215054,279,0.259636524014069,0.266276596314899,0.983342661682808,2.51752438607903
PZA01369.1,9,140926271,0.118117598270261,0.258064516129032,279,0.259636524014069,0.266253236012193,0.983342661682808,-2.46371312268681
PZA03340.3,5,20200987,0.118160844663556,0.0860215053763441,279,0.259636524014069,0.266251673063067,0.983342661682808,3.2225173555446
PZA00058.5,8,5966698,0.119273206277708,0.134408602150538,279,0.259636524014069,0.266211688795907,0.983342661682808,-2.90040209009668
PZA03666.3,1,241424828,0.120072474488307,0.311827956989247,279,0.259636524014069,0.26618321399878,0.983342661682808,1.98436857849259
PZB01013.2,2,222280823,0.120613147534782,0.413978494623656,279,0.259636524014069,0.266164071272879,0.983342661682808,-2.01679782423759
PZB02122.1,3,145421006,0.12064964953186,0.224014336917563,279,0.259636524014069,0.266162782349973,0.983342661682808,-2.26301951954565
PZA00439.6,6,141805491,0.121029313445891,0.157706093189964,279,0.259636524014069,0.266149401715545,0.983342661682808,-2.72479928385329
PHM7616.35,1,298082534,0.121768400662638,0.258064516129032,279,0.259636524014069,0.26612348735417,0.983342661682808,2.34495047283798
PZA00274.7,1,41505016,0.122775035612908,0.243727598566308,279,0.259636524014069,0.266088472574785,0.983342661682808,-2.34642473689593
PZA03167.2,5,207603095,0.123322624365465,0.449820788530466,279,0.259636524014069,0.266069559394116,0.983342661682808,-2.0094666485829
PZB02491.1,5,132786876,0.123426953458675,0.388888888888889,279,0.259636524014069,0.266065966591359,0.983342661682808,2.1446138229432
PZA02890.4,2,187225134,0.1235276081657,0.362007168458781,279,0.259636524014069,0.266062503533236,0.983342661682808,-2.27851201541853
PZA02993.5,10,106620017,0.123716352557151,0.1415770609319,279,0.259636524014069,0.266056018197954,0.983342661682808,2.56510757543337
PZB01913.2,9,110628874,0.124932299386975,0.0591397849462366,279,0.259636524014069,0.26601450067544,0.983342661682808,3.64718888849357
PZA01457.1,3,196870327,0.125750496545133,0.0913978494623656,279,0.259636524014069,0.2659868171049,0.983342661682808,5.27980922597953
PZA00707.9,3,110715956,0.126145448966908,0.267025089605735,279,0.259636524014069,0.265973525867071,0.983342661682808,-2.17971990726198
PZA03012.7,8,115257396,0.126664853122319,0.496415770609319,279,0.259636524014069,0.265956117105638,0.983342661682808,2.01063612063928
PZA02550.1,1,55173916,0.127084911636624,0.0985663082437276,279,0.259636524014069,0.265942096354717,0.983342661682808,3.5261819919788
PZB01964.3,3,27198816,0.127395498953912,0.204301075268817,279,0.259636524014069,0.265931762824347,0.983342661682808,2.67111985671485
PZA00516.2,8,163572237,0.127468164531855,0.421146953405018,279,0.259636524014069,0.265929349239539,0.983342661682808,1.99393491960694
PZA00699.5,4,45378492,0.128018305976239,0.053763440860215,279,0.259636524014069,0.265911126097353,0.983342661682808,3.68893040418743
PHM2769.43,5,57831576,0.128121154613345,0.369175627240143,279,0.259636524014069,0.265907729012533,0.983342661682808,-1.92523902321102
PZB01013.4,2,222280901,0.128388878519995,0.0842293906810036,279,0.259636524014069,0.265898900397948,0.983342661682808,-3.08938028747502
PZB02514.1,6,146163830,0.128907522235365,0.347670250896057,279,0.259636524014069,0.265881855785293,0.983342661682808,2.07044488931768
PZA00220.11,3,206760693,0.128909740436186,0.0770609318996416,279,0.259636524014069,0.265881783051711,0.983342661682808,3.50937309996743
